,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
112,2020-01-23 00:00:00,氮氧化物,20200123,161.96,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
113,2020-01-23 00:00:00,一氧化碳,20200123,3.84,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
114,2020-01-23 00:00:00,氯化氢,20200123,34.0,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
115,2020-01-24 00:00:00,颗粒物,20200124,1.74,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
116,2020-01-24 00:00:00,二氧化硫,20200124,19.83,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
117,2020-01-24 00:00:00,氮氧化物,20200124,166.2,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
118,2020-01-24 00:00:00,一氧化碳,20200124,1.81,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
119,2020-01-24 00:00:00,氯化氢,20200124,33.27,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
120,2020-01-25 00:00:00,颗粒物,20200125,1.75,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
121,2020-01-25 00:00:00,二氧化硫,20200125,20.59,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
122,2020-01-25 00:00:00,氮氧化物,20200125,169.84,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
123,2020-01-25 00:00:00,一氧化碳,20200125,2.53,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
124,2020-01-25 00:00:00,氯化氢,20200125,35.44,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
125,2020-01-26 00:00:00,颗粒物,20200126,1.6,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
126,2020-01-26 00:00:00,二氧化硫,20200126,19.88,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
127,2020-01-26 00:00:00,氮氧化物,20200126,160.71,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
128,2020-01-26 00:00:00,一氧化碳,20200126,1.99,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
129,2020-01-26 00:00:00,氯化氢,20200126,35.43,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
130,2020-01-27 00:00:00,颗粒物,20200127,1.67,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
131,2020-01-27 00:00:00,二氧化硫,20200127,19.51,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
132,2020-01-27 00:00:00,氮氧化物,20200127,163.23,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
133,2020-01-27 00:00:00,一氧化碳,20200127,2.3,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
134,2020-01-27 00:00:00,氯化氢,20200127,32.55,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
135,2020-01-28 00:00:00,颗粒物,20200128,1.75,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
136,2020-01-28 00:00:00,二氧化硫,20200128,21.13,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
137,2020-01-28 00:00:00,氮氧化物,20200128,170.82,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
138,2020-01-28 00:00:00,一氧化碳,20200128,2.8,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
139,2020-01-28 00:00:00,氯化氢,20200128,34.44,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
140,2020-01-29 00:00:00,颗粒物,20200129,1.88,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
141,2020-01-29 00:00:00,二氧化硫,20200129,20.94,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
142,2020-01-29 00:00:00,氮氧化物,20200129,174.72,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
143,2020-01-29 00:00:00,一氧化碳,20200129,2.89,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
144,2020-01-29 00:00:00,氯化氢,20200129,34.58,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
