,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
71,2020-01-15 00:00:00,二氧化硫,20200115,6.3,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
72,2020-01-15 00:00:00,氮氧化物,20200115,133.03,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
73,2020-01-15 00:00:00,一氧化碳,20200115,10.68,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
74,2020-01-15 00:00:00,氯化氢,20200115,3.12,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
75,2020-01-16 00:00:00,颗粒物,20200116,3.9,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
76,2020-01-16 00:00:00,二氧化硫,20200116,5.37,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
77,2020-01-16 00:00:00,氮氧化物,20200116,132.84,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
78,2020-01-16 00:00:00,一氧化碳,20200116,9.35,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
79,2020-01-16 00:00:00,氯化氢,20200116,0.75,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
80,2020-01-17 00:00:00,颗粒物,20200117,4.02,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
81,2020-01-17 00:00:00,二氧化硫,20200117,4.72,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
82,2020-01-17 00:00:00,氮氧化物,20200117,132.55,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
83,2020-01-17 00:00:00,一氧化碳,20200117,9.81,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
84,2020-01-17 00:00:00,氯化氢,20200117,0.51,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
85,2020-01-18 00:00:00,颗粒物,20200118,3.98,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
86,2020-01-18 00:00:00,二氧化硫,20200118,4.83,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
87,2020-01-18 00:00:00,氮氧化物,20200118,134.01,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
88,2020-01-18 00:00:00,一氧化碳,20200118,9.29,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
89,2020-01-18 00:00:00,氯化氢,20200118,0.84,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
90,2020-01-19 00:00:00,颗粒物,20200119,3.85,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
91,2020-01-19 00:00:00,二氧化硫,20200119,5.27,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
92,2020-01-19 00:00:00,氮氧化物,20200119,134.36,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
93,2020-01-19 00:00:00,一氧化碳,20200119,10.4,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
94,2020-01-19 00:00:00,氯化氢,20200119,0.37,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
95,2020-01-20 00:00:00,颗粒物,20200120,4.01,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
96,2020-01-20 00:00:00,二氧化硫,20200120,5.82,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
97,2020-01-20 00:00:00,氮氧化物,20200120,115.29,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
98,2020-01-20 00:00:00,一氧化碳,20200120,11.04,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
99,2020-01-20 00:00:00,氯化氢,20200120,6.13,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
100,2020-01-21 00:00:00,颗粒物,20200121,3.96,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
101,2020-01-21 00:00:00,二氧化硫,20200121,5.45,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
102,2020-01-21 00:00:00,氮氧化物,20200121,127.22,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
103,2020-01-21 00:00:00,一氧化碳,20200121,9.28,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
104,2020-01-21 00:00:00,氯化氢,20200121,0.44,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
105,2020-01-22 00:00:00,颗粒物,20200122,3.99,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
